customer_id,order_id,rating,feedback
412,1985,1,"Good value for the money, but the freshness could be better."
776,4983,4,"The expiration date was far out, and the product tasted incredibly fresh."
848,595,3,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
565,3142,4,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
770,59,3,"The expiration date was far out, and the product tasted incredibly fresh."
1420,4335,1,"The expiration date was too close, and the product tasted stale."
844,4359,5,"The courier was friendly, and the delivery arrived promptly."
1530,1689,2,The product arrived with defects and did not work properly; the taste was bad and not fresh.
852,4162,5,The delivery was quick and the packaging was secure.
1232,3771,5,"The quality, taste, and freshness of the product were impressive."
537,1979,2,The product arrived with defects and did not work properly; the taste was bad and not fresh.
906,459,4,I am very pleased with the product's taste and freshness; it is of high quality.
1281,4449,2,"The expiration date was too close, and the product tasted stale."
770,1853,5,Great value for the price; the quality and freshness are excellent.
766,2219,4,"The quality, taste, and freshness of the product were impressive."
517,2439,3,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
258,1481,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
1683,291,1,"The product broke after a few uses; not worth the price, and it wasn't fresh."
890,1677,4,The product tastes great and the freshness is as described.
684,1603,5,I was impressed with the speedy delivery and careful packaging.
1049,968,4,I was impressed with the speedy delivery and careful packaging.
280,120,2,The product arrived with defects and did not work properly; the taste was bad and not fresh.
185,3520,3,The product arrived damaged due to poor packaging.
1026,4669,1,"Good value for the money, but the freshness could be better."
527,1837,4,The delivery was quick and the packaging was secure.
954,3026,5,"The quality, taste, and freshness of the product were impressive."
442,3090,1,"Good value for the money, but the freshness could be better."
377,572,5,The taste of the product exceeded my expectations; very fresh and delicious.
355,4256,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
1006,3670,3,"The quality, taste, and freshness of the product were impressive."
1289,2058,5,I was impressed with the speedy delivery and careful packaging.
1685,2521,3,The product tastes great and the freshness is as described.
613,2286,2,"The delivery was late, and the package was slightly damaged."
1178,3777,2,"The product broke after a few uses; not worth the price, and it wasn't fresh."
1514,3279,4,I was impressed with the speedy delivery and careful packaging.
1144,1539,5,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
115,4861,4,The taste of the product exceeded my expectations; very fresh and delicious.
97,3313,3,"Delivery was delayed, but the product arrived in good condition."
557,277,3,"The product was fresh and delicious, with a satisfactory expiration date."
1598,24,1,"The product broke after a few uses; not worth the price, and it wasn't fresh."
924,3214,3,The product arrived damaged due to poor packaging.
1356,1064,2,"Good value for the money, but the freshness could be better."
331,4414,4,The taste of the product exceeded my expectations; very fresh and delicious.
1979,826,5,"The expiration date was far out, and the product tasted incredibly fresh."
105,1305,4,The taste of the product exceeded my expectations; very fresh and delicious.
1726,62,4,Excellent service! The package arrived on time and in perfect condition.
1868,1108,3,"The delivery was late, and the package was slightly damaged."
1833,2768,5,I loved the taste; it was fresh and had a long expiration date.
1498,12,5,"The delivery was faster than expected, and the package was well protected."
1737,2173,2,Poor taste and quality; the product wasn't fresh and had a short expiration date.
741,4167,5,"The courier was friendly, and the delivery arrived promptly."
1668,3661,2,"There was a mix-up with the delivery, and it took longer than expected."
853,3884,2,The courier left the package at the wrong address.
229,1738,2,"Good value for the money, but the freshness could be better."
669,4259,1,Very disappointed with the taste and freshness of the product; the expiration date was near.
133,3594,2,The product is not as described; the taste was very disappointing and not fresh.
842,505,1,"Good value for the money, but the freshness could be better."
1093,4257,1,"There was a mix-up with the delivery, and it took longer than expected."
1613,4277,3,"The expiration date was far out, and the product tasted incredibly fresh."
353,3782,2,The courier left the package at the wrong address.
142,1396,3,The product tastes great and the freshness is as described.
160,2880,3,I am very pleased with the product's taste and freshness; it is of high quality.
1255,2722,3,"Delivery was delayed, but the product arrived in good condition."
1056,1901,4,"The courier was friendly, and the delivery arrived promptly."
927,3300,5,"The freshness and taste were top-notch, and the expiration date was well in the future."
1216,2372,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
1244,610,3,"The product was fresh and delicious, with a satisfactory expiration date."
1812,3806,4,Excellent service! The package arrived on time and in perfect condition.
401,160,5,The taste of the product exceeded my expectations; very fresh and delicious.
1507,2525,3,"The product was fresh and delicious, with a satisfactory expiration date."
1132,1558,1,The courier left the package at the wrong address.
1745,2835,1,Poor taste and quality; the product wasn't fresh and had a short expiration date.
725,3929,3,I loved the taste; it was fresh and had a long expiration date.
139,4478,3,Great value for the price; the quality and freshness are excellent.
1588,3417,5,"The delivery was faster than expected, and the package was well protected."
1054,4584,1,"Delivery was delayed, but the product arrived in good condition."
1849,1129,5,Great value for the price; the quality and freshness are excellent.
143,2190,2,The product is not as described; the taste was very disappointing and not fresh.
536,2119,2,"The taste was awful, and the product was not fresh at all."
1117,3984,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
1173,781,5,Great value for the price; the quality and freshness are excellent.
458,1970,2,"The expiration date was too close, and the product tasted stale."
1424,1292,1,Poor taste and quality; the product wasn't fresh and had a short expiration date.
143,3688,3,The courier left the package at the wrong address.
1245,2765,3,The product tastes great and the freshness is as described.
1973,152,2,"The delivery was late, and the package was slightly damaged."
147,2906,4,"The expiration date was far out, and the product tasted incredibly fresh."
276,1813,1,"There was a mix-up with the delivery, and it took longer than expected."
5,2600,4,Great value for the price; the quality and freshness are excellent.
1649,2563,3,"The expiration date was far out, and the product tasted incredibly fresh."
952,1407,2,The product arrived damaged due to poor packaging.
1054,3454,2,The courier left the package at the wrong address.
1408,4021,1,The courier left the package at the wrong address.
908,3901,4,Great value for the price; the quality and freshness are excellent.
1339,1148,4,Excellent service! The package arrived on time and in perfect condition.
1610,3723,5,The delivery was quick and the packaging was secure.
1452,852,3,"The product was fresh and delicious, with a satisfactory expiration date."
1864,3548,5,The taste of the product exceeded my expectations; very fresh and delicious.
783,2810,2,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
1499,1725,5,The taste of the product exceeded my expectations; very fresh and delicious.
570,3941,3,The courier left the package at the wrong address.
387,754,4,I loved the taste; it was fresh and had a long expiration date.
1679,2041,2,"The product broke after a few uses; not worth the price, and it wasn't fresh."
1045,2261,5,The product tastes great and the freshness is as described.
1401,2440,3,I am very pleased with the product's taste and freshness; it is of high quality.
987,2234,4,"The delivery was faster than expected, and the package was well protected."
418,4679,4,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1719,3065,3,The taste of the product exceeded my expectations; very fresh and delicious.
1523,1868,4,I am very pleased with the product's taste and freshness; it is of high quality.
623,3452,1,The product is not as described; the taste was very disappointing and not fresh.
855,326,3,"The product was fresh and delicious, with a satisfactory expiration date."
114,613,2,"Good value for the money, but the freshness could be better."
130,3053,2,The product is not as described; the taste was very disappointing and not fresh.
1647,2602,5,I loved the taste; it was fresh and had a long expiration date.
1678,3611,1,The product is not as described; the taste was very disappointing and not fresh.
1069,4231,4,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
658,3423,5,"The expiration date was far out, and the product tasted incredibly fresh."
385,859,5,The product tastes great and the freshness is as described.
1427,647,3,"The expiration date was far out, and the product tasted incredibly fresh."
1688,1071,3,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
279,1205,1,"The product broke after a few uses; not worth the price, and it wasn't fresh."
1733,4645,3,The product tastes great and the freshness is as described.
263,1739,3,"The delivery was late, and the package was slightly damaged."
1516,2138,1,"The delivery was late, and the package was slightly damaged."
925,1224,3,"The freshness and taste were top-notch, and the expiration date was well in the future."
1697,4056,3,"The product was fresh and delicious, with a satisfactory expiration date."
569,1077,4,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
846,186,4,The product tastes great and the freshness is as described.
1046,1669,4,I am very pleased with the product's taste and freshness; it is of high quality.
468,3364,3,I loved the taste; it was fresh and had a long expiration date.
245,2593,4,"The freshness and taste were top-notch, and the expiration date was well in the future."
670,3010,4,"The product was fresh and delicious, with a satisfactory expiration date."
1693,3072,4,Great value for the price; the quality and freshness are excellent.
854,4808,1,"There was a mix-up with the delivery, and it took longer than expected."
1884,4366,5,"The courier was friendly, and the delivery arrived promptly."
1325,219,4,"The freshness and taste were top-notch, and the expiration date was well in the future."
564,1875,4,"The product was fresh and delicious, with a satisfactory expiration date."
939,3464,2,Very disappointed with the taste and freshness of the product; the expiration date was near.
758,3651,2,"There was a mix-up with the delivery, and it took longer than expected."
184,2373,2,"The expiration date was too close, and the product tasted stale."
659,4358,1,"The product broke after a few uses; not worth the price, and it wasn't fresh."
1233,2853,3,"The product was fresh and delicious, with a satisfactory expiration date."
702,1843,1,The product is not as described; the taste was very disappointing and not fresh.
771,4523,2,"Delivery was delayed, but the product arrived in good condition."
370,4411,1,"Delivery was delayed, but the product arrived in good condition."
809,3124,1,"There was a mix-up with the delivery, and it took longer than expected."
1007,2188,5,The product tastes great and the freshness is as described.
1821,2984,4,"The freshness and taste were top-notch, and the expiration date was well in the future."
565,2217,2,The product is not as described; the taste was very disappointing and not fresh.
1000,3892,2,The courier left the package at the wrong address.
34,1528,1,The courier left the package at the wrong address.
432,207,5,"The quality, taste, and freshness of the product were impressive."
986,1573,2,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
837,3687,5,"The delivery was faster than expected, and the package was well protected."
1168,4147,5,Great value for the price; the quality and freshness are excellent.
1715,799,1,The product arrived damaged due to poor packaging.
1426,4943,3,The taste of the product exceeded my expectations; very fresh and delicious.
1730,1465,5,"The expiration date was far out, and the product tasted incredibly fresh."
735,3940,1,The courier left the package at the wrong address.
1768,3261,1,The product is not as described; the taste was very disappointing and not fresh.
1348,2253,2,"The delivery was late, and the package was slightly damaged."
41,2305,4,Great value for the price; the quality and freshness are excellent.
1898,2237,3,The taste of the product exceeded my expectations; very fresh and delicious.
1326,297,3,"The freshness and taste were top-notch, and the expiration date was well in the future."
1191,2428,4,"The freshness and taste were top-notch, and the expiration date was well in the future."
301,3643,4,"The product was fresh and delicious, with a satisfactory expiration date."
1584,2430,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
230,4519,1,The product is not as described; the taste was very disappointing and not fresh.
785,450,2,Very disappointed with the taste and freshness of the product; the expiration date was near.
1369,2940,1,"Delivery was delayed, but the product arrived in good condition."
76,2697,3,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
417,589,5,I am very pleased with the product's taste and freshness; it is of high quality.
1249,2932,4,The delivery was quick and the packaging was secure.
1747,4017,5,"The quality, taste, and freshness of the product were impressive."
135,1457,5,I loved the taste; it was fresh and had a long expiration date.
248,3668,2,"Good value for the money, but the freshness could be better."
1574,2781,2,"The taste was awful, and the product was not fresh at all."
1262,3820,2,"There was a mix-up with the delivery, and it took longer than expected."
553,1561,4,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1256,4337,5,"The courier was friendly, and the delivery arrived promptly."
973,3424,2,Poor taste and quality; the product wasn't fresh and had a short expiration date.
1486,4143,1,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
1529,2329,3,The courier left the package at the wrong address.
1272,211,2,"Good value for the money, but the freshness could be better."
849,1386,2,Very disappointed with the taste and freshness of the product; the expiration date was near.
617,1522,1,Poor taste and quality; the product wasn't fresh and had a short expiration date.
964,3587,4,"The expiration date was far out, and the product tasted incredibly fresh."
726,2604,5,Excellent service! The package arrived on time and in perfect condition.
487,762,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
908,3145,3,"The product was fresh and delicious, with a satisfactory expiration date."
1033,50,2,"The delivery was late, and the package was slightly damaged."
1179,738,5,"The freshness and taste were top-notch, and the expiration date was well in the future."
1274,780,3,"The expiration date was far out, and the product tasted incredibly fresh."
983,3772,2,"Good value for the money, but the freshness could be better."
967,3486,1,"Delivery was delayed, but the product arrived in good condition."
932,3503,2,"Delivery was delayed, but the product arrived in good condition."
233,4281,3,Great value for the price; the quality and freshness are excellent.
18,2459,4,"The product was fresh and delicious, with a satisfactory expiration date."
1721,337,3,I am very pleased with the product's taste and freshness; it is of high quality.
506,1223,4,"The delivery was faster than expected, and the package was well protected."
894,372,2,"Good value for the money, but the freshness could be better."
1793,1206,2,"The product tasted bad and wasn't fresh, with an expiration date too soon."
232,815,3,The product tastes great and the freshness is as described.
867,4973,1,"The delivery was late, and the package was slightly damaged."
1607,3528,4,The taste of the product exceeded my expectations; very fresh and delicious.
1213,387,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
1894,2582,5,The taste of the product exceeded my expectations; very fresh and delicious.
947,2819,2,"The expiration date was too close, and the product tasted stale."
584,3414,2,"The taste was awful, and the product was not fresh at all."
20,2779,1,"The product broke after a few uses; not worth the price, and it wasn't fresh."
70,21,3,"There was a mix-up with the delivery, and it took longer than expected."
64,41,5,"The courier was friendly, and the delivery arrived promptly."
98,4723,5,"The expiration date was far out, and the product tasted incredibly fresh."
443,2907,5,The delivery was quick and the packaging was secure.
1231,747,2,"The product tasted bad and wasn't fresh, with an expiration date too soon."
890,3181,4,I am very pleased with the product's taste and freshness; it is of high quality.
935,825,4,I was impressed with the speedy delivery and careful packaging.
933,1912,2,"The product tasted bad and wasn't fresh, with an expiration date too soon."
324,3272,1,"The taste was awful, and the product was not fresh at all."
729,33,4,The delivery was quick and the packaging was secure.
1440,3385,3,"Delivery was delayed, but the product arrived in good condition."
1908,1600,1,Very disappointed with the taste and freshness of the product; the expiration date was near.
1278,1012,3,"The freshness and taste were top-notch, and the expiration date was well in the future."
950,1654,4,The product tastes great and the freshness is as described.
1881,1545,2,The product arrived damaged due to poor packaging.
1626,3783,5,The taste of the product exceeded my expectations; very fresh and delicious.
36,1182,2,"The expiration date was too close, and the product tasted stale."
424,3831,3,"The delivery was late, and the package was slightly damaged."
143,400,3,I loved the taste; it was fresh and had a long expiration date.
642,1618,2,"The taste was awful, and the product was not fresh at all."
1502,3362,5,"The freshness and taste were top-notch, and the expiration date was well in the future."
816,695,5,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1765,3428,5,The product tastes great and the freshness is as described.
1180,768,1,The product arrived damaged due to poor packaging.
179,4696,4,Excellent service! The package arrived on time and in perfect condition.
651,793,1,The product is not as described; the taste was very disappointing and not fresh.
1167,3224,3,"The expiration date was far out, and the product tasted incredibly fresh."
494,159,3,"Delivery was delayed, but the product arrived in good condition."
1719,2502,5,The delivery was quick and the packaging was secure.
1197,3218,3,"The quality, taste, and freshness of the product were impressive."
272,4697,1,"The expiration date was too close, and the product tasted stale."
1946,3552,1,The product is not as described; the taste was very disappointing and not fresh.
812,675,2,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
1940,2006,4,"The freshness and taste were top-notch, and the expiration date was well in the future."
1952,4175,2,The product arrived damaged due to poor packaging.
1473,2004,5,"The delivery was faster than expected, and the package was well protected."
1798,850,1,The product arrived damaged due to poor packaging.
1971,3955,5,Excellent service! The package arrived on time and in perfect condition.
706,3656,4,The taste of the product exceeded my expectations; very fresh and delicious.
1984,4490,3,"Delivery was delayed, but the product arrived in good condition."
492,3405,5,"The courier was friendly, and the delivery arrived promptly."
460,3038,1,Very disappointed with the taste and freshness of the product; the expiration date was near.
492,3396,3,"The expiration date was far out, and the product tasted incredibly fresh."
261,1331,3,I am very pleased with the product's taste and freshness; it is of high quality.
88,3149,5,Excellent service! The package arrived on time and in perfect condition.
1320,3419,5,"The product was fresh and delicious, with a satisfactory expiration date."
1076,3876,5,"The delivery was faster than expected, and the package was well protected."
1904,1874,3,"Delivery was delayed, but the product arrived in good condition."
554,1802,1,"There was a mix-up with the delivery, and it took longer than expected."
987,4597,5,Great value for the price; the quality and freshness are excellent.
799,1644,2,"The product broke after a few uses; not worth the price, and it wasn't fresh."
1952,377,1,Poor taste and quality; the product wasn't fresh and had a short expiration date.
1914,4494,3,The product arrived damaged due to poor packaging.
1471,4702,4,"The quality, taste, and freshness of the product were impressive."
1825,1300,1,"Delivery was delayed, but the product arrived in good condition."
428,356,3,"There was a mix-up with the delivery, and it took longer than expected."
336,740,1,"Good value for the money, but the freshness could be better."
1699,1957,1,"Delivery was delayed, but the product arrived in good condition."
1025,4755,5,"The courier was friendly, and the delivery arrived promptly."
11,2665,4,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1451,3719,4,Excellent service! The package arrived on time and in perfect condition.
529,2740,4,"The freshness and taste were top-notch, and the expiration date was well in the future."
1276,1477,1,Poor taste and quality; the product wasn't fresh and had a short expiration date.
1308,3040,5,I was impressed with the speedy delivery and careful packaging.
1760,755,5,"The freshness and taste were top-notch, and the expiration date was well in the future."
708,923,5,The product tastes great and the freshness is as described.
1750,2272,2,"There was a mix-up with the delivery, and it took longer than expected."
1763,8,5,"The freshness and taste were top-notch, and the expiration date was well in the future."
1868,3327,4,The delivery was quick and the packaging was secure.
1909,1475,3,I am very pleased with the product's taste and freshness; it is of high quality.
1026,2652,2,The courier left the package at the wrong address.
1584,3912,5,Excellent service! The package arrived on time and in perfect condition.
92,4868,3,The product tastes great and the freshness is as described.
762,3582,4,I was impressed with the speedy delivery and careful packaging.
355,2196,5,I am very pleased with the product's taste and freshness; it is of high quality.
1830,1096,2,The product arrived damaged due to poor packaging.
1703,1945,4,"The courier was friendly, and the delivery arrived promptly."
1161,1838,4,I loved the taste; it was fresh and had a long expiration date.
1875,95,1,Very disappointed with the taste and freshness of the product; the expiration date was near.
1051,1857,3,"The freshness and taste were top-notch, and the expiration date was well in the future."
1426,4835,3,"There was a mix-up with the delivery, and it took longer than expected."
1459,1202,2,"The delivery was late, and the package was slightly damaged."
1362,1648,3,"The expiration date was far out, and the product tasted incredibly fresh."
1194,999,1,The product is not as described; the taste was very disappointing and not fresh.
1328,2764,4,Great value for the price; the quality and freshness are excellent.
583,31,4,Excellent service! The package arrived on time and in perfect condition.
1026,942,3,I loved the taste; it was fresh and had a long expiration date.
937,3116,5,"The delivery was faster than expected, and the package was well protected."
445,492,2,The courier left the package at the wrong address.
1099,1684,4,"The freshness and taste were top-notch, and the expiration date was well in the future."
678,2385,3,The product tastes great and the freshness is as described.
1634,2839,1,"Good value for the money, but the freshness could be better."
1729,2804,5,"The expiration date was far out, and the product tasted incredibly fresh."
1921,4270,3,"There was a mix-up with the delivery, and it took longer than expected."
1906,4351,3,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1069,2404,2,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
4,1919,2,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
329,1695,2,"There was a mix-up with the delivery, and it took longer than expected."
1541,1495,3,I am very pleased with the product's taste and freshness; it is of high quality.
246,2552,2,"Good value for the money, but the freshness could be better."
988,4826,5,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
531,53,2,"The product tasted bad and wasn't fresh, with an expiration date too soon."
620,3868,4,"The expiration date was far out, and the product tasted incredibly fresh."
49,2780,3,Great value for the price; the quality and freshness are excellent.
1352,876,4,I am very pleased with the product's taste and freshness; it is of high quality.
1487,2375,5,Great value for the price; the quality and freshness are excellent.
520,1055,5,The product tastes great and the freshness is as described.
469,2010,5,"The freshness and taste were top-notch, and the expiration date was well in the future."
783,2157,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
1539,4556,2,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
1970,1293,2,The product is not as described; the taste was very disappointing and not fresh.
90,16,3,"The quality, taste, and freshness of the product were impressive."
79,1546,2,Poor taste and quality; the product wasn't fresh and had a short expiration date.
1592,495,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
96,4784,1,"Good value for the money, but the freshness could be better."
1332,177,5,"The courier was friendly, and the delivery arrived promptly."
1224,752,1,The courier left the package at the wrong address.
1395,732,2,"Good value for the money, but the freshness could be better."
807,523,3,Great value for the price; the quality and freshness are excellent.
171,2919,1,"The delivery was late, and the package was slightly damaged."
780,3971,3,The taste of the product exceeded my expectations; very fresh and delicious.
296,1454,3,"The delivery was late, and the package was slightly damaged."
1193,1768,2,Poor taste and quality; the product wasn't fresh and had a short expiration date.
362,569,5,I am very pleased with the product's taste and freshness; it is of high quality.
87,2118,4,Excellent service! The package arrived on time and in perfect condition.
537,3209,3,"The product was fresh and delicious, with a satisfactory expiration date."
777,3488,4,"The product was fresh and delicious, with a satisfactory expiration date."
816,2035,4,I am very pleased with the product's taste and freshness; it is of high quality.
589,2314,4,"The expiration date was far out, and the product tasted incredibly fresh."
486,4701,1,"The delivery was late, and the package was slightly damaged."
482,4099,4,I am very pleased with the product's taste and freshness; it is of high quality.
1239,1111,2,"Delivery was delayed, but the product arrived in good condition."
558,2086,5,The product tastes great and the freshness is as described.
955,4133,1,"Good value for the money, but the freshness could be better."
1466,1324,4,I am very pleased with the product's taste and freshness; it is of high quality.
1458,544,5,"The delivery was faster than expected, and the package was well protected."
1638,517,5,Great value for the price; the quality and freshness are excellent.
569,3986,4,"The product was fresh and delicious, with a satisfactory expiration date."
503,3659,4,Excellent service! The package arrived on time and in perfect condition.
1017,4889,3,"The delivery was late, and the package was slightly damaged."
1310,238,2,The product arrived with defects and did not work properly; the taste was bad and not fresh.
989,4005,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
1173,141,1,"The product broke after a few uses; not worth the price, and it wasn't fresh."
275,68,1,"Good value for the money, but the freshness could be better."
115,1960,4,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1,1576,3,"The expiration date was far out, and the product tasted incredibly fresh."
34,146,2,"The expiration date was too close, and the product tasted stale."
1940,2970,2,The product arrived damaged due to poor packaging.
1329,2071,3,Great value for the price; the quality and freshness are excellent.
1077,3664,1,Very disappointed with the taste and freshness of the product; the expiration date was near.
1476,1091,3,"The expiration date was far out, and the product tasted incredibly fresh."
169,3338,5,The product tastes great and the freshness is as described.
1871,4352,1,The product arrived damaged due to poor packaging.
621,1312,5,"The delivery was faster than expected, and the package was well protected."
1929,2296,3,The courier left the package at the wrong address.
1848,1188,3,The product arrived damaged due to poor packaging.
1732,1061,2,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
1998,900,2,"The delivery was late, and the package was slightly damaged."
454,2201,5,"The expiration date was far out, and the product tasted incredibly fresh."
421,3847,4,Excellent service! The package arrived on time and in perfect condition.
434,1783,1,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
786,4042,1,The product is not as described; the taste was very disappointing and not fresh.
276,2939,5,I was impressed with the speedy delivery and careful packaging.
1122,4107,5,Great value for the price; the quality and freshness are excellent.
1193,1074,3,"The delivery was late, and the package was slightly damaged."
1008,730,2,The product arrived with defects and did not work properly; the taste was bad and not fresh.
1145,1733,4,I was impressed with the speedy delivery and careful packaging.
670,3638,2,The product arrived damaged due to poor packaging.
1330,2886,2,"There was a mix-up with the delivery, and it took longer than expected."
960,944,5,I loved the taste; it was fresh and had a long expiration date.
1548,4014,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
1050,9,1,"The taste was awful, and the product was not fresh at all."
168,302,5,"The courier was friendly, and the delivery arrived promptly."
1595,1416,2,Very disappointed with the taste and freshness of the product; the expiration date was near.
891,4415,2,"The product broke after a few uses; not worth the price, and it wasn't fresh."
1960,3144,5,"The courier was friendly, and the delivery arrived promptly."
1806,4121,3,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
316,3678,3,"The delivery was late, and the package was slightly damaged."
1591,4570,4,"The quality, taste, and freshness of the product were impressive."
24,247,3,Great value for the price; the quality and freshness are excellent.
1455,275,4,Great value for the price; the quality and freshness are excellent.
1629,3357,3,"The quality, taste, and freshness of the product were impressive."
1770,4532,4,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
529,2258,3,Great value for the price; the quality and freshness are excellent.
1335,281,3,The product tastes great and the freshness is as described.
475,3512,2,"The delivery was late, and the package was slightly damaged."
1158,3915,3,"The expiration date was far out, and the product tasted incredibly fresh."
576,4391,1,"Good value for the money, but the freshness could be better."
951,2914,1,Poor taste and quality; the product wasn't fresh and had a short expiration date.
699,3653,5,"The courier was friendly, and the delivery arrived promptly."
651,2627,5,"The delivery was faster than expected, and the package was well protected."
909,3703,3,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1413,4641,4,"The product was fresh and delicious, with a satisfactory expiration date."
1048,580,5,Excellent service! The package arrived on time and in perfect condition.
560,4885,5,"The product was fresh and delicious, with a satisfactory expiration date."
631,4524,4,The taste of the product exceeded my expectations; very fresh and delicious.
955,3425,3,"The delivery was late, and the package was slightly damaged."
1492,3226,2,Very disappointed with the taste and freshness of the product; the expiration date was near.
1325,4205,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
1887,975,3,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1301,192,4,Great value for the price; the quality and freshness are excellent.
766,321,4,The taste of the product exceeded my expectations; very fresh and delicious.
285,4498,3,I loved the taste; it was fresh and had a long expiration date.
1877,3141,3,"There was a mix-up with the delivery, and it took longer than expected."
733,866,1,Very disappointed with the taste and freshness of the product; the expiration date was near.
1301,3205,5,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1696,398,4,I am very pleased with the product's taste and freshness; it is of high quality.
1823,4531,5,I am very pleased with the product's taste and freshness; it is of high quality.
745,4714,3,I am very pleased with the product's taste and freshness; it is of high quality.
323,4305,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
265,953,2,"The delivery was late, and the package was slightly damaged."
55,1823,1,The product is not as described; the taste was very disappointing and not fresh.
558,1744,4,"The quality, taste, and freshness of the product were impressive."
1376,1723,2,"There was a mix-up with the delivery, and it took longer than expected."
726,3905,4,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1585,3310,3,The product arrived damaged due to poor packaging.
1961,3176,2,The courier left the package at the wrong address.
1495,1138,3,The courier left the package at the wrong address.
1025,3436,2,Poor taste and quality; the product wasn't fresh and had a short expiration date.
1961,1195,5,I loved the taste; it was fresh and had a long expiration date.
919,553,2,The product is not as described; the taste was very disappointing and not fresh.
172,2866,1,Very disappointed with the taste and freshness of the product; the expiration date was near.
216,2861,4,"The expiration date was far out, and the product tasted incredibly fresh."
1601,168,1,Poor taste and quality; the product wasn't fresh and had a short expiration date.
1043,650,3,"Delivery was delayed, but the product arrived in good condition."
225,1326,3,The product tastes great and the freshness is as described.
1212,1400,3,I am very pleased with the product's taste and freshness; it is of high quality.
1850,1696,3,"The quality, taste, and freshness of the product were impressive."
476,3779,1,The courier left the package at the wrong address.
1718,226,4,"The delivery was faster than expected, and the package was well protected."
911,4074,4,The delivery was quick and the packaging was secure.
1164,3978,4,I am very pleased with the product's taste and freshness; it is of high quality.
1049,3544,2,Poor taste and quality; the product wasn't fresh and had a short expiration date.
1474,2588,2,"The delivery was late, and the package was slightly damaged."
39,3211,4,"The delivery was faster than expected, and the package was well protected."
396,3057,1,"Delivery was delayed, but the product arrived in good condition."
1514,2495,5,The product tastes great and the freshness is as described.
1680,784,1,"The product broke after a few uses; not worth the price, and it wasn't fresh."
407,1531,3,"The product was fresh and delicious, with a satisfactory expiration date."
422,3445,1,"The taste was awful, and the product was not fresh at all."
101,1931,4,"The expiration date was far out, and the product tasted incredibly fresh."
281,828,4,Great value for the price; the quality and freshness are excellent.
297,4984,5,Excellent service! The package arrived on time and in perfect condition.
778,1799,2,"The product tasted bad and wasn't fresh, with an expiration date too soon."
1260,3369,3,"There was a mix-up with the delivery, and it took longer than expected."
965,3652,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
1750,3210,2,"Delivery was delayed, but the product arrived in good condition."
83,2953,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
888,4267,4,"The delivery was faster than expected, and the package was well protected."
1033,4635,4,I was impressed with the speedy delivery and careful packaging.
803,423,2,Poor taste and quality; the product wasn't fresh and had a short expiration date.
1514,1212,1,"The delivery was late, and the package was slightly damaged."
1598,205,3,I am very pleased with the product's taste and freshness; it is of high quality.
755,1362,1,"Good value for the money, but the freshness could be better."
