product_id,quantity,price,date,customer_id
343,9,54.45,2024/1/1 23:05,105
1000,9,27.18,2023/8/17 2:34,1636
733,8,25.84,2024/5/3 19:07,1007
542,3,13.44,2024/2/25 8:01,1284
448,3,13.29,2024/1/14 7:38,1206
167,7,12.46,2024/3/24 2:38,1220
324,9,39.6,2023/9/2 16:22,1693
6,2,10.18,2023/8/11 7:31,621
84,4,32,2024/6/17 23:27,630
927,9,15.3,2023/11/12 10:27,1930
977,3,9.78,2024/7/15 20:07,1984
572,4,19.88,2024/4/6 7:13,587
899,4,22.52,2024/1/12 19:07,1199
471,10,388.6,2024/7/9 18:54,1127
903,9,19.08,2023/8/10 21:17,1537
805,9,23.31,2023/12/25 11:43,155
222,5,83.6,2024/3/13 15:12,1619
515,10,148.9,2023/11/7 14:30,863
958,1,14.95,2024/2/28 15:13,818
619,9,70.38,2024/7/15 22:55,1466
653,1,6.99,2024/5/21 8:22,27
498,2,13.18,2024/5/23 20:22,225
46,8,22.8,2023/12/2 8:27,1061
975,9,61.56,2024/2/4 3:24,1413
851,7,19.74,2024/3/16 16:32,1027
937,10,61.3,2023/10/11 22:14,348
676,2,17.56,2024/2/22 3:22,261
221,3,8.7,2024/6/21 9:33,1934
936,5,26.6,2024/3/27 12:04,444
23,8,279.92,2024/8/4 7:55,701
376,1,2.62,2024/5/6 9:31,719
2,5,20.95,2024/7/6 18:47,785
635,6,21.18,2024/2/2 0:43,304
279,5,36.6,2024/2/26 16:30,943
825,3,18.45,2024/7/12 16:00,1626
596,2,7.4,2024/1/18 17:41,1170
721,4,30.32,2024/6/16 20:31,356
644,7,95.27,2024/4/27 10:47,623
365,2,7.48,2024/3/12 18:45,822
296,9,22.68,2023/11/27 2:13,192
447,7,133,2023/10/8 5:02,1329
397,9,33.57,2023/12/18 1:01,1375
628,6,49.08,2024/2/18 1:05,945
955,9,42.66,2024/6/8 11:47,109
712,9,52.92,2023/10/8 19:21,1110
336,3,12.21,2024/1/9 10:09,1843
119,6,25.98,2023/8/20 17:32,458
688,1,4.24,2024/5/14 12:58,1203
72,9,54.81,2024/3/14 22:26,91
707,10,46.3,2023/9/5 18:14,1706
403,9,109.98,2024/1/22 12:17,1413
790,4,25.04,2023/11/14 19:03,1095
927,6,10.2,2024/3/27 20:30,837
40,3,19.38,2023/10/15 12:16,1329
258,3,31.35,2023/12/28 16:57,1549
603,9,32.13,2024/1/28 16:40,218
527,5,31,2024/3/18 16:01,1182
630,5,23.4,2024/3/23 0:58,755
210,5,13.95,2024/7/24 9:52,334
701,4,11.24,2024/1/15 8:54,1740
672,5,28.05,2023/12/28 21:27,1538
665,8,49.28,2023/12/9 14:50,197
680,5,27.35,2024/1/4 19:18,313
410,6,22.98,2023/10/24 20:26,238
672,3,16.83,2024/1/21 13:25,1326
255,8,47.6,2024/1/22 10:38,1774
78,10,59.4,2024/1/22 7:50,1048
38,3,13.38,2023/8/8 8:28,671
22,10,24,2024/1/4 8:33,1344
189,8,58.64,2023/11/15 7:29,1095
311,9,27.36,2023/9/29 18:21,628
17,10,30.6,2024/2/17 14:28,1268
161,4,26.04,2023/9/2 22:29,1647
154,10,179.7,2023/9/26 5:37,1114
677,3,16.32,2024/3/8 10:41,1338
502,4,26.88,2024/4/23 14:15,1235
517,6,161.46,2023/12/9 19:08,1371
822,5,19.7,2024/1/26 5:11,1595
667,8,58,2024/3/13 18:37,245
559,9,33.3,2024/7/2 19:18,194
957,4,11.16,2024/6/10 16:05,525
250,5,61.95,2024/2/11 16:54,849
223,5,13.35,2023/11/16 23:50,340
554,4,5,2024/1/26 0:57,256
807,6,63.78,2024/2/20 10:23,1154
716,7,29.4,2023/12/28 20:43,1179
517,7,188.37,2024/2/4 8:23,1350
914,2,4.2,2024/1/7 23:44,1231
597,2,8.28,2024/1/11 12:15,1988
898,4,19.68,2024/3/21 2:17,281
555,2,10.52,2024/5/19 2:00,303
342,7,35.42,2023/8/21 17:03,142
3,2,3.72,2023/10/14 9:35,1658
454,2,8.62,2023/10/2 7:23,1983
401,8,253.12,2024/3/3 11:59,1842
510,2,45.98,2024/1/17 23:37,1212
170,1,3.55,2024/7/17 8:05,1312
152,4,29.56,2024/6/18 15:20,177
603,3,10.71,2023/10/18 11:56,109
971,5,14.5,2024/2/2 14:56,39
898,10,49.2,2024/1/6 15:23,95
847,5,17.2,2023/12/13 10:04,677
417,10,38.9,2024/5/3 9:46,952
851,7,19.74,2024/3/1 2:09,1159
739,9,237.6,2024/2/11 6:59,502
33,3,23.91,2023/12/2 9:25,611
910,10,74.7,2023/10/23 15:19,383
132,4,83.08,2024/3/8 10:10,1114
289,3,12.36,2024/7/24 18:59,1175
263,2,4.82,2023/9/9 18:42,1435
11,8,205.28,2024/3/23 1:07,10
655,4,38.4,2023/8/11 6:35,1595
272,2,5.72,2024/5/18 23:37,1368
704,2,8.32,2023/11/16 6:54,405
451,7,16.87,2023/10/24 14:54,1416
487,6,16.2,2024/4/16 8:53,708
71,4,14.12,2024/1/31 7:43,816
904,3,18.9,2023/10/25 19:20,550
627,3,11.37,2024/7/30 5:40,1968
490,9,29.88,2024/5/21 22:53,726
265,2,13.32,2024/4/23 5:34,1010
451,1,2.41,2024/3/5 14:31,776
378,1,2.12,2023/12/14 14:19,1157
542,6,26.88,2024/5/18 23:56,816
665,9,55.44,2024/3/12 19:20,1094
721,5,37.9,2023/8/19 22:53,101
654,1,7.24,2023/8/27 17:22,651
368,1,2.65,2024/2/20 14:52,321
668,5,138.75,2023/12/16 8:14,1091
303,4,13.88,2024/5/3 9:47,1049
275,4,141.24,2024/7/22 18:50,676
945,10,36.1,2024/2/17 21:55,923
386,3,30.36,2024/6/4 13:19,524
291,3,10.62,2023/9/16 21:48,1586
680,10,54.7,2024/2/11 4:36,1356
398,5,73.55,2024/4/2 23:35,996
467,10,61.9,2023/12/28 6:55,1094
293,8,20.88,2024/2/16 14:22,1359
573,7,34.72,2023/10/23 19:32,1019
499,8,206,2024/4/22 10:49,917
882,6,26.1,2024/3/12 14:36,473
603,9,32.13,2024/4/21 2:26,1908
68,1,4.8,2023/9/7 8:42,935
275,1,35.31,2023/10/3 14:11,712
713,4,23.68,2024/4/17 22:31,1058
984,8,36.56,2024/3/2 1:59,417
406,3,40.32,2023/11/15 10:35,1532
857,2,5.76,2024/4/2 5:08,1236
276,6,25.62,2023/8/31 22:07,791
584,8,55.76,2024/4/12 13:29,296
441,5,16.3,2024/7/17 6:17,865
176,8,10.4,2023/10/19 13:47,177
404,7,131.88,2024/2/23 23:36,135
964,1,4.52,2024/1/9 5:19,1300
159,4,52.4,2023/12/20 13:11,388
291,5,17.7,2023/10/18 18:45,1234
654,1,7.24,2024/2/11 20:39,1848
789,2,4.64,2023/8/27 7:12,1431
908,3,19.65,2023/11/24 1:12,364
131,7,49.63,2024/2/12 6:24,1518
47,8,23.28,2024/3/15 15:00,1730
233,7,30.87,2024/6/12 1:18,1979
789,8,18.56,2024/3/31 12:30,1109
408,7,22.96,2024/2/17 21:54,848
142,2,9,2023/9/23 6:31,788
97,6,14.52,2024/6/10 21:34,1369
745,3,23.94,2024/4/27 12:23,1100
140,10,82.4,2024/7/29 15:56,746
189,1,7.33,2023/8/13 10:41,592
509,10,54.5,2024/2/7 5:41,1094
309,6,18,2024/1/16 0:57,1909
566,6,20.4,2024/5/23 11:48,1711
387,3,38.49,2024/3/9 19:03,1276
591,6,36.54,2023/10/25 21:42,956
319,6,82.74,2024/5/25 19:47,543
294,8,158.4,2023/11/3 12:37,1582
193,7,169.82,2023/9/9 12:11,258
660,4,29.72,2024/4/23 8:42,27
946,1,5.32,2023/11/5 16:41,614
389,10,73.9,2024/5/20 10:53,1000
872,6,48.06,2024/5/23 2:45,1003
713,7,41.44,2023/10/11 16:07,819
16,5,32.85,2024/2/1 19:17,1903
628,4,32.72,2023/10/22 0:12,1995
427,8,47.6,2024/4/17 1:54,446
458,1,6.06,2024/7/26 0:07,994
652,8,89.04,2024/2/17 15:43,228
508,9,44.01,2024/2/18 11:31,1240
225,10,33.1,2024/2/3 6:17,1578
319,3,41.37,2024/4/25 7:18,634
288,3,50.07,2023/10/9 14:25,1541
686,6,49.08,2023/9/7 20:18,6
383,1,3.13,2024/1/6 9:31,161
980,2,8.18,2023/10/24 0:52,139
422,6,21.6,2024/1/1 18:29,44
563,4,19.28,2023/8/18 13:09,1428
567,6,116.7,2023/12/5 10:50,965
741,5,23.95,2024/7/15 19:20,52
279,1,7.32,2023/10/20 1:46,1720
269,7,61.04,2024/3/6 6:21,229
757,4,13.44,2023/9/7 6:49,1743
795,4,18.44,2024/1/30 6:01,782
193,2,48.52,2024/2/14 21:31,149
768,8,35.68,2024/4/13 9:57,899
956,9,31.05,2024/7/17 0:55,1994
205,10,100.3,2023/11/24 0:28,435
633,10,336.4,2023/11/15 14:43,339
739,10,264,2024/2/18 7:17,480
539,9,153.09,2024/5/17 15:12,954
200,9,14.13,2023/10/5 19:09,1690
657,9,15.75,2024/1/26 1:16,1628
794,8,73.92,2023/12/22 5:13,1021
257,7,22.61,2023/11/10 14:11,1374
790,8,50.08,2024/1/12 20:09,703
773,3,25.29,2023/10/15 6:32,1781
757,2,6.72,2024/6/17 15:32,1548
364,10,29.3,2024/2/6 9:08,302
525,10,75,2024/7/16 16:59,617
892,4,11.48,2023/8/9 8:23,1907
549,8,19.04,2023/10/27 3:38,1005
431,6,33.84,2024/6/3 12:32,916
248,10,141.1,2024/1/20 16:37,1736
29,7,79.52,2024/5/17 9:55,1760
554,4,5,2023/9/11 13:20,34
304,1,2.37,2023/10/14 15:51,1922
186,1,7.81,2023/11/4 23:13,1858
304,4,9.48,2023/8/9 9:27,407
863,5,27.85,2023/10/19 20:40,1026
383,3,9.39,2024/1/17 18:27,1888
306,10,83.4,2023/11/17 4:43,1400
135,1,5.1,2024/5/28 14:55,1838
421,6,17.1,2023/12/10 19:57,1519
845,3,11.16,2023/8/11 13:37,1910
925,9,34.83,2024/2/16 10:47,1943
767,3,19.11,2024/6/23 18:44,1144
696,10,19.4,2024/7/26 5:06,1701
668,4,111,2024/2/8 19:49,1479
495,1,8.26,2023/10/21 5:31,1681
300,4,12.28,2024/3/8 13:05,1269
151,10,50.2,2024/7/19 8:47,217
743,5,31.55,2024/7/7 5:46,1881
372,2,9.32,2023/11/8 11:43,79
178,2,14.18,2024/8/4 6:48,1324
726,1,6.29,2023/11/29 21:48,1909
66,8,61.84,2024/3/8 6:59,1441
857,9,25.92,2024/6/6 17:43,1160
138,1,4.12,2023/10/29 19:27,717
846,9,94.95,2024/2/18 21:48,1716
79,1,6.47,2024/5/26 12:30,1849
695,1,5.83,2024/1/3 8:29,1328
518,4,25.24,2024/3/20 13:58,1393
566,7,23.8,2023/8/30 7:55,144
577,7,28.91,2023/12/1 18:36,1305
270,2,9,2023/11/23 23:21,1132
882,4,17.4,2023/12/25 17:22,1272
697,6,33.9,2024/5/7 20:53,882
652,1,11.13,2023/11/22 7:43,553
51,2,5.6,2024/2/6 0:22,1805
51,1,2.8,2024/1/16 23:17,1445
23,5,174.95,2024/7/8 17:53,1738
214,7,39.62,2024/5/21 2:32,1589
76,1,8.75,2024/1/13 22:00,1963
226,9,117.99,2023/8/26 15:56,462
761,10,33.6,2023/9/17 21:17,1762
547,2,5.02,2024/1/4 3:26,253
985,3,13.74,2024/6/25 18:23,1010
750,1,3.44,2024/5/3 5:39,476
506,7,29.33,2024/7/9 9:58,1310
664,5,18.45,2023/9/24 15:11,986
1,8,43.84,2023/10/10 8:24,391
806,8,61.52,2024/1/15 19:52,1903
429,8,96.4,2024/7/4 3:08,1
682,4,33.4,2023/12/1 21:33,1397
635,6,21.18,2023/12/17 14:40,1622
724,6,25.86,2024/3/5 6:37,1045
728,5,60.75,2023/10/8 10:40,1340
579,9,26.01,2023/12/21 3:22,1264
939,3,18.57,2024/6/14 16:52,1613
728,9,109.35,2023/11/17 23:01,1363
133,1,5.27,2024/6/27 16:31,438
951,5,27.75,2024/6/15 5:18,1214
639,8,10.4,2023/9/11 10:27,146
525,1,7.5,2024/7/10 22:54,1722
677,2,10.88,2023/10/9 14:02,1317
944,10,30.5,2024/7/29 16:11,1080
494,3,20.43,2023/8/26 3:29,243
741,8,38.32,2023/10/2 7:22,41
439,9,124.92,2024/3/6 10:26,913
500,9,35.91,2023/10/6 23:40,1267
707,4,12.964,2024/8/1 22:50,1028
624,10,101.8,2023/8/19 15:44,1473
279,9,65.88,2023/10/30 10:13,1972
475,6,13.92,2024/2/15 9:06,1865
223,7,18.69,2023/9/6 18:06,1283
362,9,161.91,2024/6/19 20:51,1682
315,8,68.16,2024/5/5 2:16,1908
770,6,34.62,2023/12/16 23:57,1850
263,6,14.46,2024/4/13 3:34,1453
658,6,21.78,2023/9/25 4:41,684
124,1,6.96,2023/10/2 20:05,242
541,1,6.99,2024/7/13 17:53,750
1000,9,27.18,2023/11/4 6:08,1431
392,2,41.3,2023/10/4 13:06,490
907,6,16.14,2023/12/13 9:22,1581
887,7,51.94,2023/12/13 17:58,60
12,5,31.15,2024/5/18 20:20,803
544,9,56.34,2024/7/8 21:05,131
762,6,8.46,2024/7/27 9:35,1472
4,10,41.1,2023/10/14 6:36,1055
964,1,4.52,2024/5/19 3:50,1595
933,5,30.4,2024/2/11 7:42,444
957,8,22.32,2023/9/9 15:17,398
494,6,40.86,2024/6/27 6:49,1819
917,1,10.65,2024/6/20 2:15,642
189,5,36.65,2023/10/11 6:41,1810
589,9,92.16,2024/3/18 6:04,1696
299,9,52.38,2023/12/11 15:44,629
539,2,34.02,2024/6/3 23:58,1773
617,2,6.02,2024/4/4 23:59,28
296,8,20.16,2024/1/1 3:01,1603
647,4,25.52,2023/12/22 7:22,1361
124,7,48.72,2023/9/5 8:41,324
317,6,50.16,2023/11/25 15:55,325
41,7,34.72,2024/4/25 21:02,944
333,5,17.55,2023/10/4 11:28,1471
555,6,31.56,2023/12/16 8:52,1741
414,3,32.82,2023/8/12 21:01,1376
265,4,26.64,2024/6/17 5:38,1425
640,9,377.73,2023/10/26 19:46,691
358,8,50.56,2023/10/5 12:03,990
409,2,23.76,2024/4/18 6:51,1875
828,7,18.06,2023/8/17 15:04,558
911,1,33.06,2024/2/15 23:45,344
859,10,108.8,2024/4/23 6:04,1667
137,9,21.15,2024/7/20 8:22,1789
629,8,70.48,2024/5/26 7:09,1781
115,8,33.28,2024/2/16 1:02,379
637,3,22.05,2024/2/18 15:32,1788
31,2,39.14,2023/9/3 13:43,1467
874,9,23.94,2024/3/28 15:54,799
54,10,118.9,2024/2/9 0:42,766
578,6,24.6,2024/2/4 4:01,653
656,10,25.5,2023/10/19 0:58,1135
819,6,29.1,2024/3/19 17:28,1362
265,8,53.28,2024/7/26 21:54,734
106,3,24.75,2024/2/19 11:54,127
997,4,18.12,2024/4/7 11:38,577
830,9,98.73,2023/11/26 9:30,1664
41,8,39.68,2024/4/6 18:04,48
689,7,10.92,2023/8/12 10:34,950
823,3,18.27,2023/11/17 12:50,1704
298,3,25.56,2024/7/11 10:17,1071
864,9,25.92,2023/9/23 15:46,1593
30,10,123,2023/11/9 17:08,126
79,9,58.23,2024/5/20 4:46,969
558,3,9.63,2024/2/26 2:33,351
233,2,8.82,2024/5/28 15:19,1016
631,5,32.25,2024/2/7 22:58,1614
600,9,32.85,2023/10/30 10:56,1234
861,10,38.7,2024/5/5 1:37,18
53,3,4.71,2024/7/1 22:21,128
90,7,30.1,2024/2/23 17:00,185
197,7,143.08,2024/5/13 1:29,23
42,2,8.58,2023/8/23 7:11,976
791,1,3.28,2023/8/12 2:21,1046
147,6,39.78,2024/7/20 23:36,1258
745,8,63.84,2024/8/4 17:49,846
988,2,12.22,2024/2/2 0:51,544
487,10,27,2024/2/7 16:25,407
859,4,43.52,2023/11/30 12:08,467
840,5,11.9,2023/11/2 9:06,438
614,6,19.38,2024/2/6 22:07,568
793,4,21.88,2023/9/19 1:49,890
391,4,124,2024/4/1 13:33,50
276,4,17.08,2024/1/3 3:41,1655
926,6,6.9,2024/5/28 7:55,86
684,7,20.65,2024/7/31 3:04,248
536,1,7.37,2024/7/4 15:10,1757
117,1,3.76,2023/10/6 10:09,1793
709,2,5.44,2024/4/19 14:03,1099
514,6,22.56,2024/5/26 15:46,1217
401,3,94.92,2023/8/15 7:48,233
895,7,48.93,2024/3/2 0:45,21
619,4,31.28,2024/5/25 19:32,600
579,6,17.34,2024/2/7 20:25,1530
536,6,44.22,2024/3/22 2:37,1566
101,5,45.7,2024/1/29 6:26,1352
585,4,58.36,2023/11/20 13:00,221
697,9,50.85,2023/9/6 0:52,613
290,3,11.25,2023/8/26 1:57,486
667,4,29,2024/7/10 14:33,329
569,5,36.3,2024/3/22 7:34,1850
642,5,25.2,2023/9/14 21:21,646
846,6,63.3,2023/9/2 4:46,640
441,2,6.52,2024/3/9 12:59,1678
547,8,20.08,2023/12/12 11:36,190
643,8,40.24,2023/12/15 22:44,729
930,2,3.52,2024/4/12 1:08,1083
664,10,36.9,2023/8/18 7:17,467
430,1,9.26,2024/8/2 4:45,1811
848,9,69.57,2024/2/29 11:23,1025
261,10,23.9,2023/12/10 17:40,1918
869,4,25.2,2023/12/17 23:37,188
408,5,16.4,2024/8/3 9:11,1269
872,7,56.07,2023/8/28 19:42,451
45,10,54,2024/4/8 2:09,1388
183,7,34.02,2023/12/26 21:21,1027
727,1,3.89,2023/8/22 11:05,751
525,1,7.5,2024/7/8 4:54,1231
54,7,83.23,2024/5/29 15:34,206
559,1,3.7,2024/5/21 17:42,1924
391,8,248,2024/4/30 7:29,263
63,4,9.52,2023/9/27 21:37,1975
708,6,18.3,2023/8/27 3:44,1135
115,1,4.16,2023/9/30 0:44,1880
223,10,26.7,2024/5/10 8:16,274
793,2,10.94,2024/7/30 17:13,191
231,5,79.8,2024/1/2 9:37,831
678,1,8.89,2023/12/4 19:29,1376
351,2,10.3,2024/3/17 19:25,1255
288,8,133.52,2024/2/13 8:59,1499
100,7,33.11,2023/12/22 6:04,1857
362,4,71.96,2023/12/9 23:24,188
88,9,116.55,2023/12/6 12:56,458
782,1,9.24,2023/10/23 6:38,1794
905,1,10.53,2024/7/16 19:52,1614
657,5,8.75,2023/9/13 18:44,1523
813,5,22.75,2023/9/10 1:05,793
784,10,56.5,2024/6/7 11:14,1145
651,8,49.92,2024/7/1 14:12,914
387,2,25.66,2024/4/13 19:11,182
521,10,140.9,2023/12/18 23:21,338
417,7,27.23,2023/10/22 18:15,908
535,3,14.76,2024/7/30 1:09,229
964,5,22.6,2024/6/16 10:17,263
965,5,38.55,2024/2/11 21:53,816
805,3,7.77,2024/2/16 13:15,221
517,8,215.28,2024/8/3 13:11,1102
737,3,12.42,2024/5/17 20:43,618
821,2,16.3,2024/4/20 8:38,558
939,1,6.19,2024/5/25 8:53,599
758,7,13.02,2024/3/8 7:00,1641
809,4,83.08,2024/3/1 5:34,892
471,3,116.58,2024/7/1 11:02,908
263,5,12.05,2024/4/1 21:51,1995
133,1,5.27,2024/4/25 15:22,386
219,1,4.49,2023/12/15 6:24,166
318,4,16.56,2024/2/17 17:14,483
717,10,171.8,2024/6/3 12:40,53
732,6,18.3,2023/9/14 1:49,1173
519,7,17.78,2023/11/24 22:22,971
980,8,32.72,2023/10/16 19:57,517
877,9,143.19,2023/8/13 7:02,869
440,10,30.4,2024/2/17 20:15,1914
664,5,18.45,2024/7/27 0:33,1566
802,9,33.21,2023/11/14 9:20,1669
727,2,7.78,2023/9/26 18:47,1608
637,10,73.5,2024/3/15 7:03,874
434,9,22.32,2024/5/24 10:18,1570
384,9,68.4,2024/5/28 11:56,866
670,1,4.28,2024/3/2 2:25,92
482,9,98.46,2024/2/2 14:15,479
960,1,17.6,2024/4/8 3:59,1318
753,8,54.72,2023/8/11 0:21,1193
415,3,28.53,2023/12/6 9:24,1034
683,5,50.4,2024/4/22 20:29,608
223,6,16.02,2023/8/13 11:03,1732
113,1,3.61,2023/8/25 10:39,489
627,5,18.95,2024/2/6 23:14,671
133,5,26.35,2024/2/14 0:03,1387
266,7,138.39,2024/6/19 1:16,826
226,6,78.66,2023/9/2 6:29,1728
421,7,19.95,2024/2/20 2:42,1390
798,10,338.3,2024/2/13 6:27,1161
764,3,19.38,2023/12/3 3:37,1993
1000,1,3.02,2023/11/21 8:59,1458
857,4,11.52,2024/4/13 10:15,918
500,10,39.9,2024/1/9 18:20,1339
519,2,5.08,2024/2/29 14:16,434
502,4,26.88,2023/8/9 20:28,1630
156,4,170.48,2024/1/25 22:04,1468
731,6,52.92,2024/7/26 11:35,144
267,10,271.3,2024/3/17 5:38,1857
203,6,27.24,2023/11/16 22:19,1190
740,8,24.24,2024/7/13 13:07,1116
936,10,53.2,2024/3/3 10:31,24
280,10,133.5,2023/10/3 9:41,718
590,4,69.96,2023/11/8 5:13,1216
740,10,30.3,2023/11/14 5:26,357
284,10,68.8,2024/6/26 5:34,1715
737,9,37.26,2024/5/1 19:24,1928
462,7,34.44,2024/1/19 4:58,673
884,1,7.25,2023/10/4 1:29,342
576,4,12.52,2024/2/23 6:07,750
222,7,117.04,2024/1/1 12:22,778
273,10,49.3,2024/3/14 20:10,1731
311,6,18.24,2024/4/1 1:34,429
949,9,75.96,2023/11/22 1:42,554
108,8,49.68,2024/8/1 17:38,1205
267,6,162.78,2024/5/12 3:40,1381
324,6,26.4,2024/3/18 6:30,400
457,10,45.6,2024/2/8 3:44,1469
337,7,20.86,2024/7/4 15:43,529
941,5,15.35,2024/4/11 4:15,367
143,8,38.56,2024/5/19 9:42,177
387,9,115.47,2023/11/30 13:00,1394
518,4,25.24,2024/1/15 5:38,1030
713,8,47.36,2024/2/8 0:18,231
901,10,63.8,2024/1/5 5:50,276
971,7,20.3,2024/7/12 21:26,939
825,6,36.9,2023/12/31 7:17,197
468,1,5.16,2024/2/23 22:30,654
542,3,13.44,2023/9/19 23:27,688
318,10,41.4,2024/2/28 19:39,1306
216,4,30.44,2023/10/3 16:20,385
736,6,164.64,2024/1/22 7:21,716
857,1,2.88,2024/7/5 22:55,384
528,3,10.83,2024/1/20 0:38,1118
218,10,33,2023/9/2 11:09,55
58,6,47.04,2023/10/6 13:02,1018
453,1,2.15,2023/12/19 17:17,1725
808,6,21.78,2024/3/24 4:23,1646
466,10,62.7,2023/12/7 11:47,1406
550,7,28,2024/1/6 16:47,547
994,6,44.16,2024/3/2 8:27,752
808,4,14.52,2024/7/15 3:34,1386
100,10,47.3,2023/8/10 8:31,776
275,5,176.55,2023/8/26 19:44,1312
661,6,97.26,2024/7/3 23:55,954
575,3,4.95,2024/8/6 3:37,628
947,4,12.28,2024/5/14 23:51,1117
934,10,62.6,2023/8/17 8:53,1988
499,2,51.5,2024/1/8 4:15,527
710,4,8.04,2023/10/22 9:20,1161
430,9,83.34,2024/3/12 7:55,1489
845,8,29.76,2023/10/11 19:34,1581
403,6,73.32,2024/1/20 19:43,1787
595,7,25.2,2024/7/5 7:59,288
362,5,89.95,2024/1/17 2:54,702
876,8,31.92,2024/7/6 7:48,1189
570,4,13.4,2023/10/3 8:58,1243
862,4,12.88,2024/8/1 4:58,507
401,9,284.76,2023/10/4 23:51,1467
696,5,9.7,2024/1/14 0:01,1159
24,8,38.24,2024/1/17 12:19,755
972,4,24.64,2023/12/8 2:10,280
133,9,47.43,2023/8/19 9:48,1546
918,1,5.54,2024/4/28 11:38,1587
105,6,11.04,2024/5/2 22:42,770
313,3,11.46,2023/9/27 21:07,194
703,6,36.78,2024/1/15 8:24,1450
813,5,22.75,2023/11/28 17:17,1329
788,5,22.95,2024/7/24 8:14,1051
217,5,34,2023/8/24 12:58,1578
399,10,29.8,2024/1/29 6:17,485
936,4,21.28,2023/9/17 23:45,363
532,6,11.58,2023/10/8 22:49,119
789,1,2.32,2023/10/8 20:03,1157
997,7,31.71,2024/3/8 9:32,166
562,2,6.5,2024/6/13 10:58,334
374,2,7.9,2024/2/19 16:51,1774
619,5,39.1,2023/8/7 23:40,41
3,10,18.6,2023/10/13 18:50,322
707,6,27.78,2023/12/5 10:29,1523
851,10,28.2,2023/10/16 10:06,672
144,1,13.66,2024/2/24 1:18,1539
525,7,52.5,2024/1/8 9:37,68
439,6,83.28,2024/7/21 15:03,1226
134,10,37.5,2024/6/6 6:10,985
843,8,39.36,2024/2/9 9:54,1904
389,4,29.56,2023/10/23 9:25,564
316,3,18.66,2024/4/17 14:55,204
663,7,61.39,2024/8/3 8:46,1365
829,5,42.15,2024/4/2 14:04,1201
836,3,18.87,2024/3/17 18:33,1739
514,7,26.32,2023/11/17 2:39,703
968,3,16.2,2024/1/22 10:01,999
431,5,28.2,2023/11/8 0:52,770
398,4,58.84,2024/7/22 10:59,1530
900,6,10.98,2023/10/22 15:21,603
133,8,42.16,2024/3/2 19:26,686
763,8,37.84,2024/1/17 22:23,326
780,1,1.24,2024/2/17 6:49,262
261,9,21.51,2023/11/23 10:37,332
432,6,27.54,2024/7/29 20:24,1675
152,10,73.9,2023/8/29 21:18,875
378,5,10.6,2024/1/2 7:08,723
355,4,16.52,2024/2/26 18:42,565
64,2,2.8,2024/5/27 3:36,1352
736,2,54.88,2024/1/29 14:28,908
414,3,32.82,2024/5/29 21:18,1233
945,6,21.66,2023/12/17 4:55,1380
846,4,42.2,2023/9/8 5:18,551
822,1,3.94,2023/11/12 21:13,1125
985,4,18.32,2024/6/13 0:10,779
514,9,33.84,2024/5/22 9:58,1971
857,5,14.4,2023/8/28 6:43,1056
499,2,51.5,2024/1/30 18:32,1494
820,7,39.2,2024/7/16 21:55,1194
643,1,5.03,2024/3/21 13:40,709
530,5,14.9,2024/7/7 23:09,1419
157,4,14.36,2023/9/18 4:08,337
686,6,49.08,2023/8/19 14:52,504
946,4,21.28,2024/2/28 13:54,871
609,5,20.95,2024/5/3 19:58,438
553,2,28.06,2024/1/1 9:04,1764
969,7,45.08,2023/11/9 8:26,1978
751,1,9.91,2023/8/14 19:24,933
201,10,41.4,2024/4/25 11:30,1787
519,1,2.54,2023/11/15 8:30,1173
615,4,17.76,2024/3/31 2:31,1270
474,2,13.62,2023/9/3 7:43,1912
494,3,20.43,2024/1/17 16:36,1246
544,8,50.08,2023/8/10 0:49,1269
787,6,55.68,2023/12/4 14:14,4
560,1,3.49,2024/1/21 4:49,1886
34,7,55.93,2023/11/26 21:43,1054
373,7,83.72,2023/11/4 23:15,1788
542,10,44.8,2024/5/5 5:42,1198
590,4,69.96,2024/7/30 7:43,961
767,6,38.22,2023/8/14 10:57,90
513,10,105.5,2024/6/16 21:44,74
823,3,18.27,2023/8/31 6:55,606
278,5,26.6,2023/9/17 16:05,900
854,10,31,2024/1/16 7:36,807
620,9,82.62,2024/7/25 15:46,1687
416,4,13.56,2024/4/9 5:52,101
893,10,44.7,2024/4/17 22:58,517
645,5,118.95,2024/3/22 9:41,1331
704,2,8.32,2024/5/24 11:16,1863
651,9,56.16,2023/12/6 14:43,1800
154,10,179.7,2023/11/3 22:31,1561
363,2,9.8,2024/3/13 4:17,1292
747,9,220.14,2024/2/29 16:48,1911
457,10,45.6,2023/10/2 16:32,839
83,6,44.7,2023/8/22 22:41,545
789,5,11.6,2024/4/14 3:47,229
567,4,77.8,2024/5/26 4:24,123
585,4,58.36,2023/9/26 23:41,1837
441,10,32.6,2023/11/14 20:51,236
860,4,39.04,2024/2/13 14:01,1703
832,10,30.9,2023/10/17 12:07,981
626,1,2.51,2024/7/15 2:13,1722
276,7,29.89,2024/2/10 21:06,143
874,8,21.28,2023/12/28 4:13,693
133,5,26.35,2024/1/21 3:30,1669
224,10,98.6,2023/12/18 11:32,1917
554,7,8.75,2024/2/2 13:56,57
311,10,30.4,2023/11/20 0:36,219
407,4,76.28,2024/7/21 22:17,1500
145,4,25.92,2024/5/2 20:00,421
469,8,24.48,2024/6/7 6:53,88
